Reading,Receive,Value,Unit,Data Quality,River Stage,Rain Increment,Flow Volume,collectiontime,Lat_deg,Lon_deg
2025-04-06 12:30:00,2025-04-06 13:22:14,6.9,ft,A,6.9,0.0,108.0,2025-04-06 12:30:00,30.18611,-93.90833
2025-04-06 12:15:00,2025-04-06 13:22:14,6.9,ft,A,6.9,0.0,108.0,2025-04-06 12:15:00,30.18611,-93.90833
2025-04-06 12:00:00,2025-04-06 12:22:11,6.9,ft,A,6.9,0.0,109.0,2025-04-06 12:00:00,30.18611,-93.90833
2025-04-06 11:45:00,2025-04-06 12:22:11,6.9,ft,A,6.9,0.0,109.0,2025-04-06 11:45:00,30.18611,-93.90833
2025-04-06 11:30:00,2025-04-06 12:22:11,6.9,ft,A,6.9,0.0,109.0,2025-04-06 11:30:00,30.18611,-93.90833
2025-04-06 11:15:00,2025-04-06 12:22:11,6.9,ft,A,6.9,0.0,109.0,2025-04-06 11:15:00,30.18611,-93.90833
2025-04-06 11:00:00,2025-04-06 11:22:11,6.9,ft,A,6.9,0.0,110.0,2025-04-06 11:00:00,30.18611,-93.90833
2025-04-06 10:45:00,2025-04-06 11:22:11,6.9,ft,A,6.9,0.0,110.0,2025-04-06 10:45:00,30.18611,-93.90833
2025-04-06 10:30:00,2025-04-06 11:22:11,6.9,ft,A,6.9,0.0,110.0,2025-04-06 10:30:00,30.18611,-93.90833
2025-04-06 10:15:00,2025-04-06 11:22:11,6.9,ft,A,6.9,0.0,109.0,2025-04-06 10:15:00,30.18611,-93.90833
2025-04-06 10:00:00,2025-04-06 10:22:10,6.9,ft,A,6.9,0.0,109.0,2025-04-06 10:00:00,30.18611,-93.90833
2025-04-06 09:45:00,2025-04-06 10:22:10,6.9,ft,A,6.9,0.0,108.0,2025-04-06 09:45:00,30.18611,-93.90833
2025-04-06 09:30:00,2025-04-06 10:22:10,6.9,ft,A,6.9,0.0,108.0,2025-04-06 09:30:00,30.18611,-93.90833
2025-04-06 09:15:00,2025-04-06 10:22:10,6.9,ft,A,6.9,0.0,107.0,2025-04-06 09:15:00,30.18611,-93.90833
2025-04-06 09:00:00,2025-04-06 09:22:11,6.9,ft,A,6.9,0.0,106.0,2025-04-06 09:00:00,30.18611,-93.90833
2025-04-06 08:45:00,2025-04-06 09:22:11,6.9,ft,A,6.9,0.0,105.0,2025-04-06 08:45:00,30.18611,-93.90833
2025-04-06 08:30:00,2025-04-06 09:22:11,6.8,ft,A,6.8,0.0,103.0,2025-04-06 08:30:00,30.18611,-93.90833
2025-04-06 08:15:00,2025-04-06 09:22:11,6.8,ft,A,6.8,0.0,102.0,2025-04-06 08:15:00,30.18611,-93.90833
2025-04-06 08:00:00,2025-04-06 08:22:09,6.8,ft,A,6.8,0.0,99.7,2025-04-06 08:00:00,30.18611,-93.90833
2025-04-06 07:45:00,2025-04-06 08:22:09,6.7,ft,A,6.7,0.0,97.3,2025-04-06 07:45:00,30.18611,-93.90833
2025-04-06 07:30:00,2025-04-06 08:22:09,6.7,ft,A,6.7,0.01,95.0,2025-04-06 07:30:00,30.18611,-93.90833
2025-04-06 07:15:00,2025-04-06 08:22:09,6.6,ft,A,6.6,0.0,91.5,2025-04-06 07:15:00,30.18611,-93.90833
2025-04-06 07:00:00,2025-04-06 07:22:14,6.6,ft,A,6.6,0.0,88.7,2025-04-06 07:00:00,30.18611,-93.90833
2025-04-06 06:45:00,2025-04-06 07:22:14,6.5,ft,A,6.5,0.01,85.3,2025-04-06 06:45:00,30.18611,-93.90833
2025-04-06 06:30:00,2025-04-06 07:22:14,6.5,ft,A,6.5,0.01,81.5,2025-04-06 06:30:00,30.18611,-93.90833
2025-04-06 06:15:00,2025-04-06 07:22:14,6.4,ft,A,6.4,0.06,77.8,2025-04-06 06:15:00,30.18611,-93.90833
2025-04-06 06:00:00,2025-04-06 06:22:12,6.3,ft,A,6.3,0.01,74.2,2025-04-06 06:00:00,30.18611,-93.90833
2025-04-06 05:45:00,2025-04-06 06:22:12,6.2,ft,A,6.2,0.0,70.1,2025-04-06 05:45:00,30.18611,-93.90833
2025-04-06 05:30:00,2025-04-06 06:22:12,6.2,ft,A,6.2,0.0,67.1,2025-04-06 05:30:00,30.18611,-93.90833
2025-04-06 05:15:00,2025-04-06 06:22:12,6.1,ft,A,6.1,0.0,63.7,2025-04-06 05:15:00,30.18611,-93.90833
2025-04-06 05:00:00,2025-04-06 05:22:12,6.0,ft,A,6.0,0.0,60.9,2025-04-06 05:00:00,30.18611,-93.90833
2025-04-06 04:45:00,2025-04-06 05:22:11,6.0,ft,A,6.0,0.0,58.5,2025-04-06 04:45:00,30.18611,-93.90833
2025-04-06 04:30:00,2025-04-06 05:22:11,6.0,ft,A,6.0,0.0,56.7,2025-04-06 04:30:00,30.18611,-93.90833
2025-04-06 04:15:00,2025-04-06 05:22:11,5.9,ft,A,5.9,0.0,55.4,2025-04-06 04:15:00,30.18611,-93.90833
2025-04-06 04:00:00,2025-04-06 04:22:10,5.9,ft,A,5.9,0.0,54.5,2025-04-06 04:00:00,30.18611,-93.90833
2025-04-06 03:45:00,2025-04-06 04:22:10,5.9,ft,A,5.9,0.0,53.6,2025-04-06 03:45:00,30.18611,-93.90833
2025-04-06 03:30:00,2025-04-06 04:22:10,5.9,ft,A,5.9,0.01,53.6,2025-04-06 03:30:00,30.18611,-93.90833
2025-04-06 03:15:00,2025-04-06 04:22:10,5.9,ft,A,5.9,0.07,53.6,2025-04-06 03:15:00,30.18611,-93.90833
2025-04-06 03:00:00,2025-04-06 03:22:12,5.9,ft,A,5.9,0.08,53.2,2025-04-06 03:00:00,30.18611,-93.90833
2025-04-06 02:45:00,2025-04-06 03:22:12,5.9,ft,A,5.9,0.01,53.2,2025-04-06 02:45:00,30.18611,-93.90833
2025-04-06 02:30:00,2025-04-06 03:22:12,5.9,ft,A,5.9,0.0,53.2,2025-04-06 02:30:00,30.18611,-93.90833
2025-04-06 02:15:00,2025-04-06 03:22:12,5.9,ft,A,5.9,0.0,53.2,2025-04-06 02:15:00,30.18611,-93.90833
2025-04-06 02:00:00,2025-04-06 02:37:15,5.9,ft,A,5.9,0.01,53.6,2025-04-06 02:00:00,30.18611,-93.90833
2025-04-06 01:45:00,2025-04-06 02:37:15,5.9,ft,A,5.9,0.0,53.6,2025-04-06 01:45:00,30.18611,-93.90833
2025-04-06 01:30:00,2025-04-06 02:37:15,5.9,ft,A,5.9,0.0,54.0,2025-04-06 01:30:00,30.18611,-93.90833
2025-04-06 01:15:00,2025-04-06 02:37:15,5.9,ft,A,5.9,0.0,54.5,2025-04-06 01:15:00,30.18611,-93.90833
2025-04-06 01:00:00,2025-04-06 01:22:11,5.9,ft,A,5.9,0.0,54.5,2025-04-06 01:00:00,30.18611,-93.90833
2025-04-06 00:45:00,2025-04-06 01:22:11,5.9,ft,A,5.9,0.0,54.5,2025-04-06 00:45:00,30.18611,-93.90833
2025-04-06 00:30:00,2025-04-06 01:22:11,5.9,ft,A,5.9,0.0,54.9,2025-04-06 00:30:00,30.18611,-93.90833
2025-04-06 00:15:00,2025-04-06 01:22:11,5.9,ft,A,5.9,0.0,54.9,2025-04-06 00:15:00,30.18611,-93.90833
2025-04-06 00:00:00,2025-04-06 00:22:10,5.9,ft,A,5.9,0.0,54.9,2025-04-06 00:00:00,30.18611,-93.90833
2025-04-05 23:45:00,2025-04-06 00:22:10,5.9,ft,A,5.9,0.0,55.4,2025-04-05 23:45:00,30.18611,-93.90833
2025-04-05 23:30:00,2025-04-06 00:22:10,5.9,ft,A,5.9,0.0,55.4,2025-04-05 23:30:00,30.18611,-93.90833
2025-04-05 23:15:00,2025-04-06 00:22:10,5.9,ft,A,5.9,0.0,55.4,2025-04-05 23:15:00,30.18611,-93.90833
2025-04-05 23:00:00,2025-04-05 23:22:12,5.9,ft,A,5.9,0.01,55.4,2025-04-05 23:00:00,30.18611,-93.90833
2025-04-05 22:45:00,2025-04-05 23:22:11,5.9,ft,A,5.9,0.0,55.4,2025-04-05 22:45:00,30.18611,-93.90833
2025-04-05 22:30:00,2025-04-05 23:22:11,5.9,ft,A,5.9,0.0,55.8,2025-04-05 22:30:00,30.18611,-93.90833
2025-04-05 22:15:00,2025-04-05 23:22:11,5.9,ft,A,5.9,0.0,55.4,2025-04-05 22:15:00,30.18611,-93.90833
2025-04-05 22:00:00,2025-04-05 22:22:15,5.9,ft,A,5.9,0.0,55.4,2025-04-05 22:00:00,30.18611,-93.90833
2025-04-05 21:45:00,2025-04-05 22:22:15,5.9,ft,A,5.9,0.0,55.4,2025-04-05 21:45:00,30.18611,-93.90833
2025-04-05 21:30:00,2025-04-05 22:22:15,5.9,ft,A,5.9,0.0,55.4,2025-04-05 21:30:00,30.18611,-93.90833
2025-04-05 21:15:00,2025-04-05 22:22:15,5.9,ft,A,5.9,0.0,55.4,2025-04-05 21:15:00,30.18611,-93.90833
2025-04-05 21:00:00,2025-04-05 21:22:13,5.9,ft,A,5.9,0.0,55.4,2025-04-05 21:00:00,30.18611,-93.90833
2025-04-05 20:45:00,2025-04-05 21:22:12,5.9,ft,A,5.9,0.0,55.4,2025-04-05 20:45:00,30.18611,-93.90833
2025-04-05 20:30:00,2025-04-05 21:22:12,5.9,ft,A,5.9,0.0,55.4,2025-04-05 20:30:00,30.18611,-93.90833
2025-04-05 20:15:00,2025-04-05 21:22:12,5.9,ft,A,5.9,0.03,54.9,2025-04-05 20:15:00,30.18611,-93.90833
2025-04-05 20:00:00,2025-04-05 20:22:10,5.9,ft,A,5.9,0.04,54.9,2025-04-05 20:00:00,30.18611,-93.90833
2025-04-05 19:45:00,2025-04-05 20:22:10,5.9,ft,A,5.9,0.0,54.9,2025-04-05 19:45:00,30.18611,-93.90833
2025-04-05 19:30:00,2025-04-05 20:22:10,5.9,ft,A,5.9,0.0,54.5,2025-04-05 19:30:00,30.18611,-93.90833
2025-04-05 19:15:00,2025-04-05 20:22:10,5.9,ft,A,5.9,0.09,54.5,2025-04-05 19:15:00,30.18611,-93.90833
2025-04-05 19:00:00,2025-04-05 19:22:10,5.9,ft,A,5.9,0.02,54.0,2025-04-05 19:00:00,30.18611,-93.90833
2025-04-05 18:45:00,2025-04-05 19:22:10,5.9,ft,A,5.9,0.02,54.0,2025-04-05 18:45:00,30.18611,-93.90833
2025-04-05 18:30:00,2025-04-05 19:22:10,5.9,ft,A,5.9,0.0,53.6,2025-04-05 18:30:00,30.18611,-93.90833
2025-04-05 18:15:00,2025-04-05 19:22:10,5.9,ft,A,5.9,0.02,53.6,2025-04-05 18:15:00,30.18611,-93.90833
2025-04-05 18:00:00,2025-04-05 18:22:14,5.9,ft,A,5.9,0.0,54.0,2025-04-05 18:00:00,30.18611,-93.90833
2025-04-05 17:45:00,2025-04-05 18:22:14,5.9,ft,A,5.9,0.0,54.0,2025-04-05 17:45:00,30.18611,-93.90833
2025-04-05 17:30:00,2025-04-05 18:22:14,5.9,ft,A,5.9,0.0,54.0,2025-04-05 17:30:00,30.18611,-93.90833
2025-04-05 17:15:00,2025-04-05 18:22:14,5.9,ft,A,5.9,0.0,54.0,2025-04-05 17:15:00,30.18611,-93.90833
2025-04-05 17:00:00,2025-04-05 17:22:12,5.9,ft,A,5.9,0.0,54.0,2025-04-05 17:00:00,30.18611,-93.90833
2025-04-05 16:45:00,2025-04-05 17:22:12,5.9,ft,A,5.9,0.0,54.0,2025-04-05 16:45:00,30.18611,-93.90833
2025-04-05 16:30:00,2025-04-05 17:22:12,5.9,ft,A,5.9,0.01,54.0,2025-04-05 16:30:00,30.18611,-93.90833
2025-04-05 16:15:00,2025-04-05 17:22:12,5.9,ft,A,5.9,0.0,54.5,2025-04-05 16:15:00,30.18611,-93.90833
2025-04-05 16:00:00,2025-04-05 16:22:14,5.9,ft,A,5.9,0.0,54.5,2025-04-05 16:00:00,30.18611,-93.90833
2025-04-05 15:45:00,2025-04-05 16:22:14,5.9,ft,A,5.9,0.0,54.5,2025-04-05 15:45:00,30.18611,-93.90833
2025-04-05 15:30:00,2025-04-05 16:22:14,5.9,ft,A,5.9,0.0,54.5,2025-04-05 15:30:00,30.18611,-93.90833
2025-04-05 15:15:00,2025-04-05 16:22:14,5.9,ft,A,5.9,0.0,54.5,2025-04-05 15:15:00,30.18611,-93.90833
2025-04-05 15:00:00,2025-04-05 15:22:13,5.9,ft,A,5.9,0.0,54.5,2025-04-05 15:00:00,30.18611,-93.90833
2025-04-05 14:45:00,2025-04-05 15:22:13,5.9,ft,A,5.9,0.0,54.9,2025-04-05 14:45:00,30.18611,-93.90833
2025-04-05 14:30:00,2025-04-05 15:22:13,5.9,ft,A,5.9,0.0,54.9,2025-04-05 14:30:00,30.18611,-93.90833
2025-04-05 14:15:00,2025-04-05 15:22:13,5.9,ft,A,5.9,0.0,54.9,2025-04-05 14:15:00,30.18611,-93.90833
2025-04-05 14:00:00,2025-04-05 14:22:14,5.9,ft,A,5.9,0.0,55.4,2025-04-05 14:00:00,30.18611,-93.90833
2025-04-05 13:45:00,2025-04-05 14:22:14,5.9,ft,A,5.9,0.0,55.4,2025-04-05 13:45:00,30.18611,-93.90833
2025-04-05 13:30:00,2025-04-05 14:22:14,5.9,ft,A,5.9,0.0,55.4,2025-04-05 13:30:00,30.18611,-93.90833
2025-04-05 13:15:00,2025-04-05 14:22:14,5.9,ft,A,5.9,0.0,55.8,2025-04-05 13:15:00,30.18611,-93.90833
2025-04-05 13:00:00,2025-04-05 13:22:14,5.9,ft,A,5.9,0.0,55.8,2025-04-05 13:00:00,30.18611,-93.90833
2025-04-05 12:45:00,2025-04-05 13:22:14,6.0,ft,A,6.0,0.0,56.3,2025-04-05 12:45:00,30.18611,-93.90833
2025-04-05 12:30:00,2025-04-05 13:22:13,6.0,ft,A,6.0,0.0,56.3,2025-04-05 12:30:00,30.18611,-93.90833
2025-04-05 12:15:00,2025-04-05 13:22:13,6.0,ft,A,6.0,0.0,56.3,2025-04-05 12:15:00,30.18611,-93.90833
2025-04-05 12:00:00,2025-04-05 12:22:10,6.0,ft,A,6.0,0.0,56.7,2025-04-05 12:00:00,30.18611,-93.90833
2025-04-05 11:45:00,2025-04-05 12:22:10,6.0,ft,A,6.0,0.0,57.2,2025-04-05 11:45:00,30.18611,-93.90833
2025-04-05 11:30:00,2025-04-05 12:22:10,6.0,ft,A,6.0,0.0,57.2,2025-04-05 11:30:00,30.18611,-93.90833
2025-04-05 11:15:00,2025-04-05 12:22:10,6.0,ft,A,6.0,0.0,57.2,2025-04-05 11:15:00,30.18611,-93.90833
2025-04-05 11:00:00,2025-04-05 11:22:14,6.0,ft,A,6.0,0.0,57.6,2025-04-05 11:00:00,30.18611,-93.90833
2025-04-05 10:45:00,2025-04-05 11:22:14,6.0,ft,A,6.0,0.0,58.1,2025-04-05 10:45:00,30.18611,-93.90833
2025-04-05 10:30:00,2025-04-05 11:22:14,6.0,ft,A,6.0,0.0,58.1,2025-04-05 10:30:00,30.18611,-93.90833
2025-04-05 10:15:00,2025-04-05 11:22:14,6.0,ft,A,6.0,0.0,58.1,2025-04-05 10:15:00,30.18611,-93.90833
2025-04-05 10:00:00,2025-04-05 10:22:10,6.0,ft,A,6.0,0.0,58.1,2025-04-05 10:00:00,30.18611,-93.90833
2025-04-05 09:45:00,2025-04-05 10:22:10,6.0,ft,A,6.0,0.0,58.5,2025-04-05 09:45:00,30.18611,-93.90833
2025-04-05 09:30:00,2025-04-05 10:22:10,6.0,ft,A,6.0,0.0,59.0,2025-04-05 09:30:00,30.18611,-93.90833
2025-04-05 09:15:00,2025-04-05 10:22:10,6.0,ft,A,6.0,0.0,59.0,2025-04-05 09:15:00,30.18611,-93.90833
2025-04-05 09:00:00,2025-04-05 09:22:11,6.0,ft,A,6.0,0.0,59.5,2025-04-05 09:00:00,30.18611,-93.90833
2025-04-05 08:45:00,2025-04-05 09:22:11,6.0,ft,A,6.0,0.0,59.5,2025-04-05 08:45:00,30.18611,-93.90833
2025-04-05 08:30:00,2025-04-05 09:22:11,6.0,ft,A,6.0,0.0,59.9,2025-04-05 08:30:00,30.18611,-93.90833
2025-04-05 08:15:00,2025-04-05 09:22:11,6.0,ft,A,6.0,0.0,59.9,2025-04-05 08:15:00,30.18611,-93.90833
2025-04-05 08:00:00,2025-04-05 08:22:11,6.0,ft,A,6.0,0.0,60.4,2025-04-05 08:00:00,30.18611,-93.90833
2025-04-05 07:45:00,2025-04-05 08:22:11,6.0,ft,A,6.0,0.0,60.4,2025-04-05 07:45:00,30.18611,-93.90833
2025-04-05 07:30:00,2025-04-05 08:22:11,6.0,ft,A,6.0,0.0,60.4,2025-04-05 07:30:00,30.18611,-93.90833
2025-04-05 07:15:00,2025-04-05 08:22:10,6.0,ft,A,6.0,0.0,60.9,2025-04-05 07:15:00,30.18611,-93.90833
2025-04-05 07:00:00,2025-04-05 07:22:11,6.1,ft,A,6.1,0.0,61.3,2025-04-05 07:00:00,30.18611,-93.90833
2025-04-05 06:45:00,2025-04-05 07:22:11,6.1,ft,A,6.1,0.0,61.3,2025-04-05 06:45:00,30.18611,-93.90833
2025-04-05 06:30:00,2025-04-05 07:22:11,6.1,ft,A,6.1,0.0,61.3,2025-04-05 06:30:00,30.18611,-93.90833
2025-04-05 06:15:00,2025-04-05 07:22:11,6.1,ft,A,6.1,0.0,61.8,2025-04-05 06:15:00,30.18611,-93.90833
2025-04-05 06:00:00,2025-04-05 06:22:16,6.1,ft,A,6.1,0.0,61.8,2025-04-05 06:00:00,30.18611,-93.90833
2025-04-05 05:45:00,2025-04-05 06:22:16,6.1,ft,A,6.1,0.0,62.3,2025-04-05 05:45:00,30.18611,-93.90833
2025-04-05 05:30:00,2025-04-05 06:22:16,6.1,ft,A,6.1,0.0,62.7,2025-04-05 05:30:00,30.18611,-93.90833
2025-04-05 05:15:00,2025-04-05 06:22:16,6.1,ft,A,6.1,0.0,62.7,2025-04-05 05:15:00,30.18611,-93.90833
2025-04-05 05:00:00,2025-04-05 05:22:11,6.1,ft,A,6.1,0.0,63.2,2025-04-05 05:00:00,30.18611,-93.90833
2025-04-05 04:45:00,2025-04-05 05:22:11,6.1,ft,A,6.1,0.0,63.2,2025-04-05 04:45:00,30.18611,-93.90833
2025-04-05 04:30:00,2025-04-05 05:22:11,6.1,ft,A,6.1,0.0,63.2,2025-04-05 04:30:00,30.18611,-93.90833
2025-04-05 04:15:00,2025-04-05 05:22:11,6.1,ft,A,6.1,0.0,63.7,2025-04-05 04:15:00,30.18611,-93.90833
2025-04-05 04:00:00,2025-04-05 04:22:11,6.1,ft,A,6.1,0.0,63.7,2025-04-05 04:00:00,30.18611,-93.90833
2025-04-05 03:45:00,2025-04-05 04:22:11,6.1,ft,A,6.1,0.0,63.7,2025-04-05 03:45:00,30.18611,-93.90833
2025-04-05 03:30:00,2025-04-05 04:22:11,6.1,ft,A,6.1,0.0,64.2,2025-04-05 03:30:00,30.18611,-93.90833
2025-04-05 03:15:00,2025-04-05 04:22:11,6.1,ft,A,6.1,0.0,64.7,2025-04-05 03:15:00,30.18611,-93.90833
2025-04-05 03:00:00,2025-04-05 03:22:13,6.1,ft,A,6.1,0.0,64.7,2025-04-05 03:00:00,30.18611,-93.90833
2025-04-05 02:45:00,2025-04-05 03:22:13,6.1,ft,A,6.1,0.0,64.7,2025-04-05 02:45:00,30.18611,-93.90833
2025-04-05 02:30:00,2025-04-05 03:22:13,6.1,ft,A,6.1,0.0,65.2,2025-04-05 02:30:00,30.18611,-93.90833
2025-04-05 02:15:00,2025-04-05 03:22:13,6.2,ft,A,6.2,0.0,65.6,2025-04-05 02:15:00,30.18611,-93.90833
2025-04-05 02:00:00,2025-04-05 02:22:13,6.2,ft,A,6.2,0.0,65.6,2025-04-05 02:00:00,30.18611,-93.90833
2025-04-05 01:45:00,2025-04-05 02:22:13,6.2,ft,A,6.2,0.0,66.1,2025-04-05 01:45:00,30.18611,-93.90833
2025-04-05 01:30:00,2025-04-05 02:22:13,6.2,ft,A,6.2,0.0,66.1,2025-04-05 01:30:00,30.18611,-93.90833
2025-04-05 01:15:00,2025-04-05 02:22:13,6.2,ft,A,6.2,0.0,66.1,2025-04-05 01:15:00,30.18611,-93.90833
2025-04-05 01:00:00,2025-04-05 01:22:11,6.2,ft,A,6.2,0.0,66.6,2025-04-05 01:00:00,30.18611,-93.90833
2025-04-05 00:45:00,2025-04-05 01:22:11,6.2,ft,A,6.2,0.0,66.6,2025-04-05 00:45:00,30.18611,-93.90833
2025-04-05 00:30:00,2025-04-05 01:22:11,6.2,ft,A,6.2,0.0,67.1,2025-04-05 00:30:00,30.18611,-93.90833
2025-04-05 00:15:00,2025-04-05 01:22:11,6.2,ft,A,6.2,0.0,67.6,2025-04-05 00:15:00,30.18611,-93.90833
2025-04-05 00:00:00,2025-04-05 00:22:13,6.2,ft,A,6.2,0.0,67.6,2025-04-05 00:00:00,30.18611,-93.90833
2025-04-04 23:45:00,2025-04-05 00:22:13,6.2,ft,A,6.2,0.0,67.6,2025-04-04 23:45:00,30.18611,-93.90833
2025-04-04 23:30:00,2025-04-05 00:22:13,6.2,ft,A,6.2,0.0,68.1,2025-04-04 23:30:00,30.18611,-93.90833
2025-04-04 23:15:00,2025-04-05 00:22:13,6.2,ft,A,6.2,0.0,68.1,2025-04-04 23:15:00,30.18611,-93.90833
2025-04-04 23:00:00,2025-04-04 23:22:10,6.2,ft,A,6.2,0.0,68.6,2025-04-04 23:00:00,30.18611,-93.90833
2025-04-04 22:45:00,2025-04-04 23:22:10,6.2,ft,A,6.2,0.0,68.6,2025-04-04 22:45:00,30.18611,-93.90833
2025-04-04 22:30:00,2025-04-04 23:22:10,6.2,ft,A,6.2,0.0,69.1,2025-04-04 22:30:00,30.18611,-93.90833
2025-04-04 22:15:00,2025-04-04 23:22:10,6.2,ft,A,6.2,0.0,69.1,2025-04-04 22:15:00,30.18611,-93.90833
2025-04-04 22:00:00,2025-04-04 22:22:12,6.2,ft,A,6.2,0.0,69.1,2025-04-04 22:00:00,30.18611,-93.90833
2025-04-04 21:45:00,2025-04-04 22:22:12,6.2,ft,A,6.2,0.0,69.1,2025-04-04 21:45:00,30.18611,-93.90833
2025-04-04 21:30:00,2025-04-04 22:22:12,6.2,ft,A,6.2,0.0,69.6,2025-04-04 21:30:00,30.18611,-93.90833
2025-04-04 21:15:00,2025-04-04 22:22:12,6.2,ft,A,6.2,0.0,69.6,2025-04-04 21:15:00,30.18611,-93.90833
2025-04-04 21:00:00,2025-04-04 21:22:14,6.2,ft,A,6.2,0.0,69.6,2025-04-04 21:00:00,30.18611,-93.90833
2025-04-04 20:45:00,2025-04-04 21:22:14,6.2,ft,A,6.2,0.0,69.6,2025-04-04 20:45:00,30.18611,-93.90833
2025-04-04 20:30:00,2025-04-04 21:22:14,6.2,ft,A,6.2,0.0,70.1,2025-04-04 20:30:00,30.18611,-93.90833
2025-04-04 20:15:00,2025-04-04 21:22:14,6.2,ft,A,6.2,0.0,70.1,2025-04-04 20:15:00,30.18611,-93.90833
2025-04-04 20:00:00,2025-04-04 20:22:13,6.2,ft,A,6.2,0.0,70.1,2025-04-04 20:00:00,30.18611,-93.90833
2025-04-04 19:45:00,2025-04-04 20:22:13,6.2,ft,A,6.2,0.0,70.1,2025-04-04 19:45:00,30.18611,-93.90833
2025-04-04 19:30:00,2025-04-04 20:22:13,6.2,ft,A,6.2,0.0,70.1,2025-04-04 19:30:00,30.18611,-93.90833
2025-04-04 19:15:00,2025-04-04 20:22:12,6.2,ft,A,6.2,0.0,70.1,2025-04-04 19:15:00,30.18611,-93.90833
2025-04-04 19:00:00,2025-04-04 19:22:12,6.2,ft,A,6.2,0.0,70.6,2025-04-04 19:00:00,30.18611,-93.90833
2025-04-04 18:45:00,2025-04-04 19:22:12,6.2,ft,A,6.2,0.0,70.6,2025-04-04 18:45:00,30.18611,-93.90833
2025-04-04 18:30:00,2025-04-04 19:22:12,6.2,ft,A,6.2,0.0,70.6,2025-04-04 18:30:00,30.18611,-93.90833
2025-04-04 18:15:00,2025-04-04 19:22:12,6.2,ft,A,6.2,0.0,70.6,2025-04-04 18:15:00,30.18611,-93.90833
2025-04-04 18:00:00,2025-04-04 18:22:13,6.2,ft,A,6.2,0.0,70.6,2025-04-04 18:00:00,30.18611,-93.90833
2025-04-04 17:45:00,2025-04-04 18:22:12,6.2,ft,A,6.2,0.0,70.6,2025-04-04 17:45:00,30.18611,-93.90833
2025-04-04 17:30:00,2025-04-04 18:22:12,6.3,ft,A,6.3,0.0,71.1,2025-04-04 17:30:00,30.18611,-93.90833
2025-04-04 17:15:00,2025-04-04 18:22:12,6.2,ft,A,6.2,0.0,70.6,2025-04-04 17:15:00,30.18611,-93.90833
2025-04-04 17:00:00,2025-04-04 17:22:10,6.3,ft,A,6.3,0.0,71.1,2025-04-04 17:00:00,30.18611,-93.90833
2025-04-04 16:45:00,2025-04-04 17:22:10,6.3,ft,A,6.3,0.0,71.1,2025-04-04 16:45:00,30.18611,-93.90833
2025-04-04 16:30:00,2025-04-04 17:22:10,6.3,ft,A,6.3,0.0,71.6,2025-04-04 16:30:00,30.18611,-93.90833
2025-04-04 16:15:00,2025-04-04 17:22:10,6.3,ft,A,6.3,0.0,71.6,2025-04-04 16:15:00,30.18611,-93.90833
2025-04-04 16:00:00,2025-04-04 16:22:12,6.3,ft,A,6.3,0.0,71.6,2025-04-04 16:00:00,30.18611,-93.90833
2025-04-04 15:45:00,2025-04-04 16:22:12,6.3,ft,A,6.3,0.0,71.6,2025-04-04 15:45:00,30.18611,-93.90833
2025-04-04 15:30:00,2025-04-04 16:22:12,6.3,ft,A,6.3,0.0,71.6,2025-04-04 15:30:00,30.18611,-93.90833
2025-04-04 15:15:00,2025-04-04 16:22:12,6.3,ft,A,6.3,0.0,72.1,2025-04-04 15:15:00,30.18611,-93.90833
2025-04-04 15:00:00,2025-04-04 15:22:13,6.3,ft,A,6.3,0.0,72.1,2025-04-04 15:00:00,30.18611,-93.90833
2025-04-04 14:45:00,2025-04-04 15:22:13,6.3,ft,A,6.3,0.0,72.6,2025-04-04 14:45:00,30.18611,-93.90833
2025-04-04 14:30:00,2025-04-04 15:22:13,6.3,ft,A,6.3,0.0,72.6,2025-04-04 14:30:00,30.18611,-93.90833
2025-04-04 14:15:00,2025-04-04 15:22:13,6.3,ft,A,6.3,0.0,72.6,2025-04-04 14:15:00,30.18611,-93.90833
2025-04-04 14:00:00,2025-04-04 14:22:10,6.3,ft,A,6.3,0.0,72.6,2025-04-04 14:00:00,30.18611,-93.90833
2025-04-04 13:45:00,2025-04-04 14:22:10,6.3,ft,A,6.3,0.0,72.6,2025-04-04 13:45:00,30.18611,-93.90833
2025-04-04 13:30:00,2025-04-04 14:22:10,6.3,ft,A,6.3,0.0,73.1,2025-04-04 13:30:00,30.18611,-93.90833
2025-04-04 13:15:00,2025-04-04 14:22:10,6.3,ft,A,6.3,0.0,73.1,2025-04-04 13:15:00,30.18611,-93.90833
2025-04-04 13:00:00,2025-04-04 13:22:12,6.3,ft,A,6.3,0.0,73.7,2025-04-04 13:00:00,30.18611,-93.90833
2025-04-04 12:45:00,2025-04-04 13:22:12,6.3,ft,A,6.3,0.0,73.7,2025-04-04 12:45:00,30.18611,-93.90833
2025-04-04 12:30:00,2025-04-04 13:22:12,6.3,ft,A,6.3,0.0,74.2,2025-04-04 12:30:00,30.18611,-93.90833
2025-04-04 12:15:00,2025-04-04 13:22:12,6.3,ft,A,6.3,0.0,74.2,2025-04-04 12:15:00,30.18611,-93.90833
2025-04-04 12:00:00,2025-04-04 12:22:14,6.3,ft,A,6.3,0.0,74.2,2025-04-04 12:00:00,30.18611,-93.90833
2025-04-04 11:45:00,2025-04-04 12:22:14,6.3,ft,A,6.3,0.0,74.2,2025-04-04 11:45:00,30.18611,-93.90833
